movieId,rating_count,rating_mean,rating_sd
97,3509,4.004987175833571,0.8960611140290301
98,92,2.614130434782609,1.1071775344044508
99,732,3.0894808743169397,1.1938562532380848
100,4154,3.2182233991333655,0.804129495048847
101,5211,3.7507196315486473,0.878369279651802
102,2025,2.4039506172839507,1.0612582013309289
103,1154,3.252166377816291,0.9685512755322648
104,22963,3.397988067761181,1.0735674750350446
105,10131,3.335110058237094,1.1302535053717986
106,137,3.423357664233577,1.463892010930141
107,6782,3.221542317900324,1.0573011212595855
108,123,3.089430894308943,1.3550641511721195
109,16,2.0625,1.42448821218944
110,69482,3.9886301488155205,0.9693494885245969
111,36647,4.076663846972467,0.8547401772871418
112,12308,3.40522424439389,0.9485074461077291
113,1099,3.105095541401274,0.9028952948432327
114,248,3.631048387096774,0.9618027258638693
115,50,3.51,1.1758192975147854
116,967,3.9033092037228543,1.1039217735604623
117,1261,3.5872323552735925,0.9571802341931656
118,1132,2.996024734982332,1.0618503574079254
119,259,2.781853281853282,1.112690555798868
120,155,2.8838709677419354,1.0778456067887148
121,846,3.734042553191489,0.9244602291861161
122,3958,2.8564931783729155,0.9429637978804757
123,3534,4.003961516694964,0.9305709131436364
124,330,3.4833333333333334,1.1394532007756406
125,3625,3.731448275862069,0.9333197674064939
126,1482,2.3049932523616734,1.1939366990246463
127,50,3.23,1.1918515864324857
128,78,3.5064102564102564,1.0705429795492898
129,193,3.145077720207254,1.1097058164831084
130,47,3.372340425531915,1.1908532066766202
131,192,3.3098958333333335,0.8885873190899527
132,2178,2.7699724517906334,0.9902501733216134
133,20,2.7,1.018254440335596
134,39,3.641025641025641,1.31763702946999
135,6619,3.004985647378758,1.0639733113468879
136,102,3.607843137254902,1.3268503817486341
137,218,3.272935779816514,1.1630056426729065
138,142,3.285211267605634,1.2078318411384448
139,41,3.073170731707317,0.9523718785862754
140,5049,3.289265201029907,1.003241396229108
141,23546,3.513739063959908,0.9781930071623751
142,41,3.0609756097560976,1.2358960410933615
143,15,2.1333333333333333,1.4074631010979937
144,4517,3.4652424175337613,0.9399653070545083
145,15155,3.2825470141867372,0.9816729493139932
146,607,2.901153212520593,1.0904393948527922
147,4866,3.5936087135224004,0.915169771342085
148,371,2.898921832884097,1.037746478352419
149,1129,3.682905225863596,0.9689231752600407
150,55940,3.8782087951376476,0.8508283249745731
151,12868,3.5291420578178427,0.9422004264534704
152,716,3.113826815642458,1.163532789303083
153,35288,2.8626870324189526,0.9651947333488633
154,3382,3.794795978710822,0.9151504078139333
155,1289,3.4034134988363074,0.9834519713605334
156,1679,3.51697438951757,0.9628889257709415
157,2705,2.7924214417744917,1.03903022882108
158,14395,2.9121569989579714,1.0247619421185654
159,2463,3.4149411287048315,0.8564587525542796
160,15511,2.6030558958158725,1.025261682893665
161,25270,3.7449347051840127,0.8253480239091873
162,6363,3.9978783592644977,0.9590992248694857
163,16327,3.4473877626018252,0.939907221073484
164,4541,3.458929751156133,0.8359476406087545
165,38488,3.5161219081272086,0.8983135271019994
166,800,2.896875,1.2997266428205478
167,79,3.1582278481012658,1.1506528353155303
168,12664,3.079358812381554,1.0964771107034095
169,3514,2.2531303357996584,1.1681915007315788
170,8841,3.2208460581382194,1.0373700688135663
171,1428,3.5934873949579833,0.9990427909199258
172,13788,2.762982303452277,1.033262224121485
173,16833,2.567427077763916,1.0420681495010242
174,2186,2.4455626715462033,1.1390754526883464
175,5468,3.512801755669349,1.074430002926062
176,2497,3.845614737685222,0.865616924977992
177,2399,2.8874531054606085,1.0327442123800497
178,504,3.378968253968254,1.0295022475535545
179,1243,2.746580852775543,1.0489903775044158
180,9714,3.5687152563310685,0.9903988053908664
181,2924,1.9613543091655268,1.1500692443618912
182,695,3.0863309352517985,0.908905780272845
183,627,3.3508771929824563,1.01805350319793
184,348,3.0948275862068964,1.1449308017487363
185,25669,3.101133663173478,0.9609193215011463
186,11491,2.8797319641458534,0.9977908398077797
187,975,3.4394871794871795,0.9813087600422565
188,2656,3.3315135542168677,1.01946263964855
189,332,3.0015060240963853,0.8712411658937442
190,1169,3.6240376390076987,1.0903195390399225
191,1759,2.676520750426379,1.1155994697477094
192,78,3.0576923076923075,1.0128421154598337
193,8144,2.258718074656189,1.191009807526121
194,6060,3.8433168316831683,0.8833124325819911
195,3250,3.0843076923076924,0.9109976963764669
196,14662,2.838971490928932,0.9849426260846267
197,110,3.040909090909091,0.9700369286969766
198,9747,3.422129886118806,0.9679555157762508
199,1837,3.7806205770277628,1.0403331575638075
200,346,2.836705202312139,0.9502461068413068
201,367,3.0286103542234333,1.0407668348827948
202,480,3.0875,1.1370813827432102
203,5635,3.153504880212955,1.0955195063300778
204,8795,2.931665719158613,1.086749597179597
205,1343,3.5048399106478034,0.9118031056990518
206,1028,3.469844357976654,1.0102036270757675
207,5608,3.3657275320970044,1.0553094574335262
208,31329,2.8774138976666985,1.035132935368068
209,755,2.8198675496688743,0.9707267006017859
210,500,2.891,0.9573149449411177
211,590,3.588135593220339,0.875449871402573
212,487,2.575975359342916,1.1214233604223935
213,1994,4.0155466399197595,0.9833072526515574
214,1000,4.0345,1.0271878430281702
215,8476,3.9393581878244457,0.9552420261072616
216,10728,3.2509787472035794,1.1228696192754952
217,1038,2.7254335260115607,1.0237057849547173
218,4264,3.283888367729831,0.9744090194068127
219,678,3.6150442477876106,1.0208509705610174
220,352,2.4730113636363638,1.0574570474860467
222,5936,3.5347035040431267,0.8857527251842784
223,27906,3.8398552282663228,0.9789545527294413
224,8731,3.4382659489176497,0.9530036525609815
225,12836,3.2814350264880026,0.8772351813764941
226,44,2.7954545454545454,1.0416789992222741
227,4689,3.064725954361271,0.901400322352524
228,478,2.6673640167364017,1.079745756491111
229,2532,3.5679304897314377,0.8946515550122808
230,7528,3.5850159404888418,0.8766860464755403
231,36802,2.982691158089234,1.2034543348276256
232,6295,4.028991262907069,0.8555932995690596
233,3607,3.530219018574993,1.044849253773091
234,3255,2.6642089093701995,1.0735806424310146
235,17428,3.663214367684186,0.952627469237973
236,12617,3.3171118332408653,0.922819610339913
237,6442,3.2158491151816206,0.9043368577046207
238,855,3.1625730994152046,1.0657002509160085
239,4070,3.120884520884521,1.0475925678358988
240,847,2.8902007083825265,0.9538950050758822
241,592,3.018581081081081,1.059798857227265
242,1108,3.387184115523466,1.0078275465284194
243,470,2.5074468085106383,1.1518261538252412
244,306,2.3905228758169934,1.2255243325364518
245,265,2.9584905660377356,0.8812942364276889
246,10852,4.024880206413564,0.9659096790531205
247,8030,3.820049813200498,0.9104212514871274
248,3164,3.0150126422250314,0.941295697820214
249,5045,3.6717542120911792,0.9159704031168265
250,1105,3.0805429864253395,1.080262512634327
251,400,3.04,0.9673362126845698
252,10334,3.212357267273079,0.8879840242411912
253,31756,3.514375236175841,0.9363995964383532
254,632,2.8931962025316458,0.9038925714806763
255,1070,2.2808411214953273,1.1029161291006488
256,10683,2.691472432837218,1.028911456221395
257,3975,3.4076729559748427,0.8615268300076565
258,1807,2.6253458771444382,1.0827754314765798
259,2057,3.0580943121050073,0.8490976354947917
260,85010,4.099823550170568,0.9930465428363036
261,10899,3.6265712450683547,0.9740223235767538
262,4507,3.768804082538274,0.9264560826392301
263,406,3.730295566502463,1.0082589376069255
264,195,3.3461538461538463,0.9508124994966402
265,12026,3.917927823050058,0.9597727884857464
266,17820,3.5056397306397304,1.0391808886886977
267,4334,2.8885556068297187,1.1142523755226612
268,749,3.316421895861148,0.9060167351874447
269,606,3.4818481848184817,0.9020640519240078
270,1308,3.1750764525993884,0.9942095137707044
271,1271,3.3217938630999213,0.9409269637835379
272,7935,3.7450535601764336,0.8815493379387124
273,7626,3.1245082612116444,0.9536146526255955
274,1296,2.825617283950617,1.0506807891061811
275,1611,2.7240844196151457,1.0116113229127577
276,5487,2.979223619464188,0.9461562869834304
277,9590,3.4093847758081335,1.061673896312077
278,1135,3.012775330396476,0.8436215485654247
279,923,3.6923076923076925,0.9260131841142142
280,5164,3.7149496514329976,0.8550706541185032
281,3997,3.6710032524393297,0.8409366764109903
282,11523,3.4025861320836586,0.9933559413155194
283,240,3.0833333333333335,1.0090248271539757
284,34,2.823529411764706,1.2725681082039677
285,84,2.3392857142857144,1.3713082186863874
286,111,2.0405405405405403,1.1815535519259361
287,326,3.2346625766871164,1.0838653235717712
288,26472,3.261559383499547,1.1778970488844664
289,3301,3.3504998485307484,0.8882177721042263
290,4199,3.979280781138366,0.8944002155541902
292,27883,3.4108596635943047,0.8686345144698493
293,41846,4.093760455001672,0.8062054828357651
294,846,3.184988179669031,0.9837732876618064
295,467,2.7922912205567454,1.022653546184442
296,98409,4.196968773181315,0.9455590096631853
297,264,3.0984848484848486,1.120054646173992
298,257,3.4961089494163424,0.8626270489520124
299,2632,3.721504559270517,0.9866772810761115
300,21085,3.6608252312070193,0.8131537441462683
301,464,3.5183189655172415,0.8825085597797093
302,1645,3.753191489361702,0.9540207348155167
303,7435,3.0535305985205112,0.9413236621856992
304,724,3.1892265193370166,0.9554936641630029
305,3426,2.698336252189142,1.0400702554368715
306,8183,4.073567151411463,0.9254285823169919
307,7741,3.981914481333161,0.9441078002124793
308,5896,3.901628222523745,0.8999052225153458
309,452,3.6515486725663715,1.0037279910957444
310,258,2.7926356589147288,1.1436782896265816
311,82,2.652439024390244,1.2389985611402776
312,1325,2.611320754716981,1.1497833070109347
313,1494,3.068273092369478,1.0675560488016995
314,4179,3.847212251734865,0.9323959139946241
315,11413,2.8936738806624027,1.014775319821179
316,35215,3.3812295896634956,0.9459612859685359
317,17903,3.1236664246215717,1.0132818811667947
318,102929,4.404613860039444,0.7661482382274454
319,7586,3.7687186923279725,0.88884294779914
320,323,3.2678018575851393,1.1097886589121169
321,932,3.763948497854077,0.9217905505274936
322,3109,3.6690254100997106,0.9050706484566542
324,489,3.684049079754601,0.939169914729908
325,1059,2.6359773371104818,1.1556221016534571
326,1497,4.084502338009352,0.9314974339272112
327,7533,2.807646356033453,1.21848370737013
328,2594,3.161526599845798,1.0805078640968286
329,27773,3.3230295610845064,0.9669981118341117
330,1584,2.8172348484848486,1.0739667612727186
331,552,3.289855072463768,0.899811624171519
332,2301,2.778139939156888,1.0124207835762824
333,12644,3.3695033217336285,1.0734211168780183
334,1645,3.821884498480243,1.0396085725974917
335,409,3.237163814180929,0.9745475446208834
336,294,2.8554421768707483,1.059019916078966
337,19510,3.747385955920041,0.8686992910897529
338,4843,2.98172620276688,0.959542259829322
339,24940,3.496251002405774,0.9349700267866408
340,1499,3.3742494996664445,0.9052384378146711
341,406,3.5997536945812807,0.8530410022557686
342,11920,3.509354026845638,1.014998150527801
343,943,2.641039236479321,1.134875518837712
344,42728,3.001755289271672,1.1129788169228194
345,10642,3.648421349370419,1.019166869022816
346,1160,3.4176724137931034,0.8477182059006364
347,1807,3.4358052019922525,1.0387171051307458
348,8210,3.696894031668697,0.8993013623962718
349,31300,3.6546166134185305,0.821674399887623
350,16467,3.468937875751503,0.816702156512853
351,3704,3.298866090712743,0.9221163000708376
352,1377,3.2657952069716774,0.992969089196186
353,18497,3.515732280910418,0.9968435778165162
354,1264,3.143987341772152,0.8214726670280414
355,10815,2.413592233009709,0.9953424893691935
356,100296,4.052743878120762,0.9351737413785997
357,30312,3.6414456320929003,0.9315829095912872
358,2335,3.2387580299785865,0.980452127636723
359,275,3.2654545454545456,0.9582942155639248
360,2141,2.7213918729565623,0.9538559845985561
361,5425,3.3270967741935484,0.8532988188777836
362,7782,3.373361603700848,0.9745474276082763
363,645,3.992248062015504,0.9232682633968161
364,51518,3.8331554019954193,0.9375157769412393
365,1898,3.1638566912539514,0.9300921808913369
366,3065,2.999510603588907,1.0794558611798069
367,40007,3.1869047916614592,0.9972048800887684
368,18685,3.417902060476318,0.898036040761069
369,1120,3.313392857142857,0.9091920163301076
370,15893,2.9951236393380736,1.0530053618570594
371,4305,3.2638792102206735,0.7822575424563571
372,8367,3.2507469821919446,0.9130520121951539
373,3660,3.773360655737705,0.8116150300938128
374,5703,2.4292477643345607,1.0302510883103926
375,254,3.281496062992126,0.8882701390373242
376,11536,3.27622226074896,0.8531574120103893
377,47210,3.487227282355433,0.9361661176048433
378,2336,3.1226455479452055,0.8605341826151484
379,6142,2.725333767502442,1.0092906689439356
380,47148,3.496489776872826,0.9353694956828185
381,4970,3.397887323943662,0.9581636837085324
382,5679,3.0310794153900336,0.8841152778016842
383,5234,3.1979365685899883,0.8972043671677543
384,762,2.966535433070866,0.944516405295821
385,127,3.5551181102362204,0.8146192665480734
386,377,2.8222811671087533,1.0456251797271743
387,723,2.6549100968188104,0.9983712977339194
388,546,3.543956043956044,0.9658813106801486
389,205,3.497560975609756,1.054283467499221
390,970,3.4278350515463916,1.0886640081352605
391,426,3.146713615023474,0.9756812390036034
392,285,3.3210526315789473,1.1633694449872845
393,2611,1.9132516277288396,1.0133404214967956
394,148,3.314189189189189,1.1624516746672755
395,13,3.076923076923077,1.1519214716824566
396,37,2.5,0.816496580927726
397,100,2.195,1.222464392904428
398,58,3.439655172413793,1.0516385969794886
399,10,2.25,1.2304019216861166
400,29,2.5344827586206895,1.281259386605049
401,18,3.25,1.0880365478290537
402,59,2.889830508474576,1.2665041371420833
403,15,2.1666666666666665,1.409998311380279
404,80,3.30625,1.2716324353495043
405,3708,2.4499730312837107,1.1427006469884253
406,67,3.1044776119402986,0.8983879225254897
407,2516,3.2670906200317966,1.0988906575596238
408,680,3.2536764705882355,1.0820471031642616
409,485,3.0422680412371133,0.9072521235074397
410,20166,3.0268025389269066,0.9396825971953815
411,123,2.7845528455284554,1.3042825124122686
412,4809,3.5632148055728843,0.91037451599955
413,6514,2.8129413570770647,0.9813882197961286
414,930,2.6129032258064515,0.9146253129975164
415,3231,2.8098112039616217,0.8820323746075631
416,1799,2.6945525291828796,0.9724819498672306
417,3314,3.518255884127942,0.9750348108067817
418,690,2.699275362318841,1.0914961155310583
419,4680,2.4797008547008548,1.027155501924049
420,15601,2.7554964425357347,0.9916992403630763
421,1832,3.2778384279475983,1.047631392607104
422,1446,3.233402489626556,0.7727973094470549
423,2447,3.013281569268492,0.9023949122625526
424,803,2.7185554171855544,0.8798758160817952
425,880,3.4732954545454544,0.8812433320134815
426,3389,3.109176748303334,0.9385808768115521
427,3421,2.5384390529085064,1.1406491514520767
428,5543,3.827620422154068,0.7707834051320046
429,1552,2.376610824742268,1.125898444291888
430,265,2.339622641509434,0.912733909961995
431,10266,3.7200467562828754,0.8291401527156299
432,13005,2.729988465974625,0.9386397818000743
433,1252,2.9113418530351436,0.8889853320573013
434,25769,3.0520974814699833,0.9278289416606806
435,14828,2.5808942541138387,1.007164506307649
436,1338,2.6352765321375187,1.0318470153268722
437,1856,2.5985991379310347,0.9575790334279004
438,1088,2.6957720588235294,0.974514504875188
439,59,2.635593220338983,1.295983545003084
440,19992,3.5972138855542215,0.8150243307829308
441,9667,3.7004758456604945,0.9507300499522794
442,20850,3.0941247002398082,0.9877184878311154
443,597,3.349246231155779,1.1406404659181466
444,1342,2.415424739195231,1.0532612284876157
445,1928,2.8770746887966805,1.0068181423637765
446,3887,3.9044250064316954,0.9417195933824
447,227,2.5176211453744495,0.9626418190392957
448,3097,3.5552147239263805,0.893209069912433
449,704,3.4488636363636362,1.1109561008013182
450,3059,3.3470088264138607,0.9518149216707025
451,639,3.0500782472613457,0.9173506012039299
452,1188,3.558080808080808,0.8319101477237688
453,988,3.104251012145749,0.8274435096430715
454,27224,3.502314134587129,0.8129614834892457
455,9387,2.617609459891339,1.0259866157612794
456,1016,3.826279527559055,0.8334676430043017
457,57073,3.9699420041000124,0.7799391288081068
458,1081,3.1554116558741905,0.8979868646512804
459,1182,2.7766497461928936,0.914200479847759
460,943,2.419406150583245,1.0287145254061805
461,908,3.3370044052863435,1.052312333887204
462,209,2.617224880382775,1.028156468259644
463,428,2.7850467289719627,0.9663232170822449
464,3441,2.923568730020343,0.9449834771527339
465,757,3.2655217965653898,0.9786950866364313
466,14637,2.94401175104188,1.0205214529530156
467,748,3.3649732620320854,1.274223022025485
468,7444,3.3131380977968834,0.9054506075088313
469,1349,3.26945885841364,1.0461536534335978
470,472,2.110169491525424,1.1070812282512235
471,12016,3.658205725699068,0.9252211628597699
472,726,2.871900826446281,0.9270544951876303
473,1449,2.315389924085576,1.0904744534502804
474,20399,3.720231383891367,0.7594829941913971
475,9723,3.91766944358737,0.8067706437329961
476,231,2.9956709956709955,0.9846554705242602
477,4545,3.5506050605060504,0.857388255469476
478,283,2.4063604240282683,0.9114491447100751
479,1293,2.9331013147718483,0.9006203846175549
480,75233,3.6986229447184082,0.9373092981787666
481,5568,3.326239224137931,0.9128679561680867
482,2769,3.4167569519682197,0.9731887128133749
483,618,3.76537216828479,0.9127042871178648
484,788,2.7893401015228427,1.1393005148297013
485,15028,2.819037796113921,0.9833282279289413
486,638,2.699843260188088,0.9601723291215513
487,642,2.6051401869158877,0.9985582722418754
488,585,3.370940170940171,0.9700179906766019
489,3076,2.753738621586476,0.8946465906871904
490,3292,3.356925880923451,0.8456750192595373
491,5538,3.4081798483206933,0.863813011633001
492,3488,3.6561066513761467,0.8513303626591396
493,3973,3.618550213944123,0.9371168702502548
494,12663,3.35220721787886,0.9214170087858953
495,810,3.416049382716049,1.0906339987319196
496,425,3.3094117647058825,1.1876550076996668
497,14593,3.8817926403069967,0.910299569349203
498,389,2.8200514138817483,1.0164923503798382
499,410,2.7695121951219512,0.866334354500239
500,39296,3.3921773208469057,0.9591298929932507
501,2363,3.834109183241642,1.050779074673898
502,3889,2.278220622267935,1.058592765750894
503,142,3.0528169014084505,1.0580789270572064
504,1218,2.976600985221675,0.9511845005307716
505,1367,2.5109729334308706,1.0021336702843207
506,1503,3.5019960079840318,1.0509630394248168
507,3565,3.5276297335203366,0.8538761674440347
508,22912,3.804207402234637,0.8731883895838846
509,17960,3.6839086859688197,1.0522051493298443
510,940,2.7617021276595746,0.9548493330210589
511,1688,3.141291469194313,0.9596333968916723
512,1309,2.9228418640183347,1.0283470853909185
513,598,2.959030100334448,1.0400249944314806
514,4795,3.448696558915537,0.8837143509804222
515,11206,3.894565411386757,0.9001303407801505
516,3507,3.085400627316795,0.9007622607256486
517,3738,3.129748528624933,0.8784994570996653
518,1260,2.699603174603175,1.0328403435228222
519,5284,2.1987130961392882,1.027434690002746
520,16363,3.081800403349019,1.038224349919142
521,2212,3.3212025316455698,0.9374454547716438
522,1420,3.529225352112676,0.8982941895294888
523,933,3.652733118971061,0.9408387789003191
524,8155,3.53635806253832,0.9682518424570947
525,179,3.377094972067039,0.9548695110141833
526,138,3.1739130434782608,1.187913852453335
527,73849,4.23699034516378,0.8833188476275093
528,932,2.773605150214592,0.887755764386936
529,11176,3.841982820329277,0.8173696920522519
530,37,3.22972972972973,0.9689240495590012
531,7845,3.5462715105162523,0.9555524579841422
532,6200,3.06758064516129,1.0782188318140709
533,4103,2.938825249817207,0.930632224786907
534,4908,3.8901792991035045,0.8889657853708282
535,5818,3.775352354761086,0.9472402780435768
536,767,3.2809647979139505,0.907397856244093
537,3440,3.155668604651163,0.8998868240379705
538,5205,3.6901056676272814,0.9165969504728997
539,32129,3.510239970120452,0.9702389606402242
540,5074,2.7098935750886874,0.9495414086596866
541,46289,4.110004536714986,0.9031160877122643
542,3722,2.8490059108006447,1.1057545748290765
543,12764,3.231079598871827,1.0034485988750543
544,2320,2.926293103448276,0.8876994994548111
546,6169,2.078132598476252,1.088857020970375
547,871,2.8220436280137773,1.006539972050682
548,2904,2.8985881542699725,0.8965398735671491
549,1453,3.887474191328286,0.9989154002108274
550,3378,3.075636471284784,0.989869456190116
551,26081,3.7421494574594534,0.9682449475357372
552,13547,3.2174282128884624,0.9191362239190987
553,16211,3.709919190673,0.9171121492333552
554,514,3.0486381322957197,0.9300946803474042
555,17743,3.8156456067181423,0.8856206981226469
556,1288,3.9619565217391304,0.8332801239726884
558,1759,2.8331438317225697,1.0905472722540754
559,55,3.0454545454545454,1.2811768579763456
560,39,3.0641025641025643,0.85976960790520085
561,225,3.4444444444444446,1.0785149254620654
562,6559,3.780606799817045,0.9712074199350312
563,358,3.4427374301675977,0.9364635145360672
564,363,2.3608815426997247,0.9615889789209024
565,1016,3.232775590551181,0.9526724520118711
566,154,2.762987012987013,0.8748446210278408
567,451,3.32039911308204,0.9409833251086572
568,391,3.567774936061381,0.8755276272850668
569,1727,2.9406485234510713,0.9018027758954972
570,232,3.4418103448275863,1.0423176798334504
571,200,3.6125,0.9221417881144606
572,36,2.6527777777777777,1.0678378986427564
573,211,3.4360189573459716,1.059843330569756
574,1416,3.303319209039548,1.0031661537132524
575,3035,2.995716639209226,1.0520320162993892
576,25,2.42,1.0770329614269007
577,671,2.824888226527571,1.0697149617670787
579,41,3.024390243902439,0.9483618739186214
580,569,3.0676625659050965,0.9303613102595741
581,1938,3.975748194014448,0.9099519083659378
582,135,3.337037037037037,1.0941322971618415
583,293,3.580204778156997,1.1178274974640228
584,27,3.074074074074074,1.0067436434032069
585,9903,2.657528021811572,1.110250266384413
586,34648,3.178307550219349,1.0240197763164571
587,32382,3.4419893768142797,0.9894252185939565
588,50442,3.707317314935966,0.9251623221029891
589,68383,3.96204466022257,0.9109123424338751
590,46771,3.7289559769942913,0.9613659003092715
591,34,2.1176470588235294,1.2064148209229704
592,49789,3.409919861816867,0.8480798232502498
593,90330,4.148367098416916,0.8629284492978581
594,20567,3.575363446297467,0.9815269977999773
595,41342,3.679188234724977,0.9898687773368855
596,14721,3.481421099110115,1.0050372002161831
597,39189,3.434522442522136,0.9842394416198376
598,168,3.5297619047619047,0.9950511992249368
599,3824,3.9463912133891212,0.9198184433929618
600,313,2.9680511182108624,1.1024165053303163
601,113,3.3805309734513274,1.3199606600658087
602,334,4.004491017964072,1.0587023382708767
603,618,2.9344660194174756,1.0025056726227815
604,6,1.9166666666666667,1.6253204812179862
605,3685,3.2807327001356854,0.9524287517004041
606,1569,2.5764818355640537,1.112264128782467
607,20,2.725,1.117739730555892
608,58031,4.116532542951181,0.895083924223084
609,2590,2.997297297297297,1.0859154978873733
610,8208,3.3774366471734893,1.0662358714085336
611,1951,2.518452075858534,1.1757890368226587
612,1649,2.705579138872044,1.0430097505578382
613,2494,3.615878107457899,0.9856595558843653
614,162,3.1296296296296298,1.1972478216500646
615,632,3.8591772151898733,1.0365482552694865
616,9559,3.39313735746417,0.9560924459961072
617,573,3.5855148342059335,0.99325502637511065
618,364,2.7513736263736264,1.1650906078419734
619,723,2.5435684647302903,1.2459783467886587
620,47,3.3297872340425534,1.0282773466203647
621,334,3.6092814371257487,0.9495711495210526
623,35,3.085714285714286,1.1535476881809277
625,30,3.25,0.84842653553911
626,646,2.8529411764705883,1.2193716845414935
627,1931,3.5191610564474365,0.9755537927478884
628,12797,3.7686567164179103,0.8277227187323043
629,26,3.076923076923077,1.2384854273854633
630,221,3.328054298642534,1.1290906706251722
631,2323,2.7348256564786912,1.1799087185658317
632,424,3.9139150943396226,1.0030778885297
633,328,3.3582317073170733,1.1096708253545047
634,354,2.251412429378531,1.2421131288604776
635,1121,3.6373773416592328,0.907726698064455
636,38,2.9078947368421053,1.349951266176906
637,5960,2.8304530201342284,1.021987079013406
638,586,3.282423208191126,1.00086198664709
639,1157,2.9235090751944686,1.0541073697776928
640,3165,2.9646129541864137,0.9474225883718912
641,109,2.426605504587156,1.2091964122105028
642,10,1.95,1.1167910378500636
643,23,2.217391304347826,1.074773622639181
644,15,2.2666666666666666,1.1474609652039003
645,315,3.653968253968254,0.9354697373845016
647,8207,3.533325210186426,0.8520262693785846
